hgnc_symbol	gene_biotype	ensembl_gene_id	kegg	GO_category	Description	Cluster
PORCN	protein_coding	ENSG00000102312	No_kegg	intracellular trafficking,Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse,calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
MAGED2	protein_coding	ENSG00000102316	No_kegg	NA	NA	ctrl_cluster1
BEX4	protein_coding	ENSG00000102409	No_kegg	NA	NA	ctrl_cluster1
POLR2C	protein_coding	ENSG00000102978	No_kegg	NA	NA	ctrl_cluster1
NDRG4	protein_coding	ENSG00000103034	No_kegg	intracellular trafficking	calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
UBFD1	protein_coding	ENSG00000103353	No_kegg	NA	NA	ctrl_cluster1
HMOX2	protein_coding	ENSG00000103415	No_kegg	NA	NA	ctrl_cluster1
DNAJA3	protein_coding	ENSG00000103423	No_kegg	Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse	ctrl_cluster1_nodes
TJP1	protein_coding	ENSG00000104067	No_kegg	NA	NA	ctrl_cluster1
VPS18	protein_coding	ENSG00000104142	No_kegg	intracellular trafficking,Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse,calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
ERI1	protein_coding	ENSG00000104626	No_kegg	NA	NA	ctrl_cluster1
MCM4	protein_coding	ENSG00000104738	No_kegg	NA	NA	ctrl_cluster1
SLC17A7	protein_coding	ENSG00000104888	No_kegg	intracellular trafficking,Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse,calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
OAZ1	protein_coding	ENSG00000104904	No_kegg	NA	NA	ctrl_cluster1
PLD3	protein_coding	ENSG00000105223	No_kegg	NA	NA	ctrl_cluster1
ICAM5	protein_coding	ENSG00000105376	No_kegg	Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse	ctrl_cluster1_nodes
BABAM1	protein_coding	ENSG00000105393	No_kegg	NA	NA	ctrl_cluster1
NAPA	protein_coding	ENSG00000105402	No_kegg	intracellular trafficking,Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse,calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
ATP1A3	protein_coding	ENSG00000105409	No_kegg	Mitochondrial energy production	ATP metabolic process,nucleoside triphosphate metabolic process,proton transmembrane transport,purine nucleoside triphosphate metabolic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate metabolic process,ribonucleoside triphosphate metabolic process	ctrl_cluster1_nodes
PPP2R1A	protein_coding	ENSG00000105568	No_kegg	NA	NA	ctrl_cluster1
TNPO2	protein_coding	ENSG00000105576	No_kegg	NA	NA	ctrl_cluster1
RAB3A	protein_coding	ENSG00000105649	No_kegg	intracellular trafficking,Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse,calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
TMEM59L	protein_coding	ENSG00000105696	No_kegg	NA	NA	ctrl_cluster1
GSK3A	protein_coding	ENSG00000105723	No_kegg	intracellular trafficking	calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
ZNF574	protein_coding	ENSG00000105732	No_kegg	NA	NA	ctrl_cluster1
STX1A	protein_coding	ENSG00000106089	No_kegg	intracellular trafficking,Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse,calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
EPHB6	protein_coding	ENSG00000106123	No_kegg	NA	NA	ctrl_cluster1
TAF6	protein_coding	ENSG00000106290	No_kegg	NA	NA	ctrl_cluster1
AP1S1	protein_coding	ENSG00000106367	No_kegg	intracellular trafficking	calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
TMEM248	protein_coding	ENSG00000106609	No_kegg	NA	NA	ctrl_cluster1
EIF4H	protein_coding	ENSG00000106682	No_kegg	NA	NA	ctrl_cluster1
LIMK1	protein_coding	ENSG00000106683	No_kegg	NA	NA	ctrl_cluster1
DNM1	protein_coding	ENSG00000106976	No_kegg	intracellular trafficking,Synapse signaling	modulation of chemical synaptic transmission,neuromuscular synaptic transmission,neurotransmitter secretion,neurotransmitter transport,presynaptic endocytosis,regulation of neurotransmitter levels,regulation of neurotransmitter secretion,regulation of neurotransmitter transport,regulation of synaptic vesicle recycling,regulation of trans-synaptic signaling,signal release,signal release from synapse,synapse organization,synaptic vesicle cycle,synaptic vesicle endocytosis,synaptic vesicle exocytosis,synaptic vesicle maturation,synaptic vesicle membrane organization,synaptic vesicle recycling,vesicle-mediated transport in synapse,calcium-ion regulated exocytosis,endocytosis,establishment of protein localization to membrane,exocytic process,exocytosis,lysosomal transport,macroautophagy,membrane fusion,organelle fusion,organelle membrane fusion,protein-containing complex disassembly,regulated exocytosis,regulation of autophagy,regulation of macroautophagy,regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of synaptic vesicle endocytosis,regulation of transporter activity,regulation of vesicle-mediated transport,SNARE complex assembly,vacuolar transport,vesicle fusion,vesicle organization	ctrl_cluster1_nodes
